"store","websites","attribute_set","type","category_ids","sku","has_options","status","is_recurring","visibility","tax_class_id","ballotin","type_chocolat","creareseo_discontinued","hierarchie_sap","baf_cap","store_in_nitrogento_cache","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","gr_ean","gross_weight","ean13","weiss_conservation","creareseo_discontinued_product","weiss_valeurs_nutritionnelles","width","height","depth","weiss_vn_energie_kcal","weiss_vn_energie_kj","weiss_vn_fibres","weiss_vn_glucides","weiss_vn_mag_ags","weiss_vn_mg","weiss_vn_proteines","weiss_vn_sel","weiss_vn_sucres","price","special_price","weight","msrp","prix_kilo","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","gr_valid_through","description","short_description","meta_keyword","custom_layout_update","secrets_texte1","allergenes","keyfeatures","weiss_ingredients","weiss_allergenes","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites"
"default","base","Default_Source","simple","40,99,110,112","1067020","0","Activé","Non","Catalogue, Recherche","Produits taxables à 20%","0","Ass.","","A renseigner","0","Oui","Ballotin assortiment chocolats, 250g","Ballotin de chocolat à offrir - assortiment de 22 chocolats Weiss","","/b/a/ball-250_1.jpg","/b/a/ball-250_1.jpg","","ballotin-tradition-confiserie-de-chocolat-250-g","ballotin-tradition-confiserie-de-chocolat-250-g.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","Ballotin à offrir","Ballotin à offrir","Offre Mon Beguin"," ","Utiliser config","Utiliser config","Non","","","","A conserver à l'abri de la chaleur, craint l'humidité.","","","","","","","","","","","","","","","26.3000","","0.2500","","105.2000","","","2017-02-01 00:00:00","2017-05-31 00:00:00","","","","&nbsp;","Un assortiment de 22 chocolats noir et lait, ganaches et pralinés.
","","","sucre, fèves de cacao, beurre de cacao, NOISETTE, AMANDE, sirop de glucose, LAIT en poudre, crème (LAIT), orange, beurre pâtissier (LAIT), beurre (LAIT), dextrose, conservateur : sorbitol, sirop de sucre inverti,  émulsifiant : lécithine de SOJA sans OGM, vanille, or, lactose (LAIT), maltodextrine, extrait de vanille.","Fabriqué dans un atelier utilisant : fruits à coque, sésame, oeuf et céréales (gluten).","Assortiment de Chocolat noir, lait, ganache et praliné
Sans alcool
22 Pièces","",""," -2453.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2017-04-11 11:52:44","","1","0","1","1","1","0.0000","1","0","0","1","1","Ballotin assortiment chocolats, 250g","1","simple","",""
"default","base","Default_Source","simple","94,102,110,113,125","1067057","0","Activé","Non","Catalogue, Recherche","Produits taxables à 20%","0","Ass.","","A renseigner","0","Oui","Ballotin Tradition Confiserie Chocolat 800g","Ballotin Tradition Confiserie Chocolat 800g - Cadeaux d'Affaires et d'Entreprise Chocolat Weiss","Offrez le ballotin tradition 800 g Chocolat Weiss, composé de 77 chocolats noir et lait, ganaches et pralinés.","/b/a/ballotin_tradition_800g_-_ferme.jpg","/b/a/ballotin-confiserie-800g.jpg","/b/a/ballotin_tradition_800g_-_ferme.jpg","ballotin-tradition-confiserie-chocolat-800g","ballotin-tradition-confiserie-chocolat-800g.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","Ballotin Tradition 800 g ","Ballotin Tradition 800 g ","Ballotin Tradition 800 g "," ","Utiliser config","Utiliser config","Non","","","","A conserver à l'abri de la chaleur, craint l'humidité.","","","","","","","","","","","","","","","84.0000","","0.8000","","105.0000","","","2016-05-01 00:00:00","2016-05-31 00:00:00","","","","Un assortiment de 77 chocolats noir et lait, ganaches et pralinés.","Le ballotin Tradition Confiserie Chocolat 800 g est livré dans un très bel écrin  aux couleurs de la marque Weiss.

Les ganaches parfumées, pralinés onctueux, et nougatines croquantes satisferont vos palais !

Un cadeau chocolaté qui plaira aux petits comme aux grands.","","","Sucre, fèves de cacao, beurre de cacao, NOISETTE, AMANDE, sirop de glucose, crème (LAIT), LAIT en poudre, fruit de la passion, miel de tournesol, beurre pâtissier (LAIT), conservateur : sorbitol, orange, beurre (LAIT), dextrose, sirop de sucre inverti, framboise, marron, PISTACHE, NOIX, émulsifiants : lécithine de SOJA sans OGM et citrate de triéthyle, vanille, Rhum (54% vol.), LACTOSE, arômes, fécule de pomme de terre, gélifiants : pectine de fruit et gomme de xanthane, maltodextrine, albumine d'OEUF, or, extrait de café, cannelle, extrait de vanille, poudre à lever : bicarbonate de sodium, huile de colza, acidifiant : acide citrique, enzyme : invertase, colorants E172-E100-E120-E153-E171, caramel.","Fabriqué dans un atelier utilisant : fruits à coque, sésame, oeuf et céréales (gluten).","","","","39.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Ballotin Tradition Confiserie Chocolat 800g","1","simple","",""
"default","base","Default_Source","simple","30,39,50,83","1007277 ","0","Activé","Non","Catalogue, Recherche","Produits taxables à 5.5%","0","Ass.","","W02V04U08T014S0051","0","Oui","Ballotin Chocolat Fruité 115 g","Ballotin Chocolat Fruité 115g - Chocolat Weiss","Le ballotin Chocolat Fruité 115 g est un assortiment de chocolats fruités rafraîchissant pour l'été. 
Weiss a élaboré plusieurs bonbons de chocolats : Désir Framboise, Frisson Citron, Fraîcheur Cassis, et Douceur banane. Savourez et offrez ce ballotin.","/b/a/ballotin-chocolat-fruit_-115g.jpg","/b/a/ballotin-chocolat-fruit_-115g.jpg","/b/a/ballotin-chocolat-fruit_-115g.jpg","ballotin-chocolat-fruite-115g","ballotin-chocolat-fruite-115g.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","Ballotin Chocolat Fruité ","Ballotin Chocolat Fruité ","Ballotin Chocolat Fruité ","France","Utiliser config","Utiliser config","Non","","","13 3595181891945","A conserver à l'abri de la chaleur, craint l'humidité.","","","","","","","","","","","","","","","14.0000","","0.1150","","121.7400","","","2016-06-23 00:00:00","2016-07-22 00:00:00","","","","&nbsp;","Le ballotin chocolat fruit&eacute; 115 g est un assortiment de 9 vari&eacute;t&eacute;s de chocolats fruit&eacute;s (douceur banane, rouge baiser, passsion, fraîcheur cassis, vanille, d&eacute;sir framboise, reine pistache, framboisine, frisson citron) qui vous rafra&icirc;chira cet &eacute;t&eacute;.
<br>Parmi ces vari&eacute;t&eacute;s, d&eacute;couvrez les&nbsp;<strong>4 nouveaux bonbons de chocolat fruit&eacute; </strong>:

- <strong>Fra&icirc;cheur Cassis </strong>: L&rsquo;alliance d&rsquo;une ganache au chocolat et &agrave; la pulpe de cassis rafra&icirc;chissante, enrob&eacute;e de chocolat noir.
- <strong>D&eacute;sir Framboise</strong> : Le mariage d&rsquo;une onctueuse ganache au chocolat et &agrave; la framboise acidul&eacute;e, enrob&eacute;e de chocolat noir.
- <strong>Frisson Citron</strong> : L&rsquo;&eacute;l&eacute;gance d&rsquo;une ganache au chocolat associ&eacute;e &agrave; l&rsquo;acidit&eacute; de la pulpe de citron et de son zeste, enrob&eacute;e de chocolat noir.
- <strong>Douceur Banane</strong> : Une ganache fondante au chocolat et &agrave; la pulpe de banane, enrob&eacute;e de chocolat noir. 

Savourez et offrez ce ballotin tr&egrave;s rafra&icirc;chissant.
","","","Sucre, fèves de cacao, beurre de cacao, sirop de sucre inverti, framboise, LAIT en poudre, citron, fruit de la passion, crème (LAIT), sirop de glucose, beurre pâtissier (LAIT), cassis, fraise, banane, conservateur : sorbitol, orange, arômes, AMANDE, NOISETTE, émulsifiant : lécithine de SOJA sans OGM, vanille, gélifiant : pectine de fruit, enzyme: invertase, extrait de vanille, concentrés (radis, cassis), Colorants : E555 - E172 - E171 - E141 - extrait de carthame, poudre de cacao.","Fabriqué dans un atelier utilisant : fruits à coque, sésame, et oeuf.","","Sucre, fèves de cacao, beurre de cacao, sirop de sucre inverti, framboise, LAIT en poudre, citron, fruit de la passion, crème (LAIT), sirop de glucose, beurre pâtissier (LAIT), cassis, fraise, banane, conservateur : sorbitol, orange, arômes, AMANDE, NOISETTE, émulsifiant : lécithine de SOJA sans OGM, vanille, gélifiant : pectine de fruit, enzyme: invertase, extrait de vanille, concentrés (radis, cassis), Colorants : E555 - E172 - E171 - E141 - extrait de carthame, poudre de cacao.","Fabriqué dans un atelier utilisant : fruits à coque, sésame, et oeuf.","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Ballotin Chocolat Fruité 115 g","1","simple","",""
"default","base","Default_Source","simple","33,50,90,117","1007166","0","Activé","Non","Catalogue, Recherche","Produits taxables à 5.5%","0","Ass.","","A renseigner","0","Oui","Pâtes de fruits","Pâtes de fruits - Chocolat Weiss","Les pâtes de fruits Weiss sont fabriquées de façon artisanale.  Découvrez les différents  goûts dans une réglette de 12  pâtes de fruits : cassis, citron, fraise de bois, griotte et poire.","/p/a/pate-de-fruit.jpg","/p/a/pate-de-fruit.jpg","/p/a/pate-de-fruit.jpg","pates-fruits","pates-fruits.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","Pâte de fruits Weiss","Pâte de fruits Weiss","Pâte de fruits Weiss","France","Utiliser config","Utiliser config","Non","3595180071669","","3595180071669","A conserver dans un endroit frais et sec.","","","","","","","","","","","","","","","9.6300","","0.3500","","27.5000","","","2016-07-20 00:00:00","2016-08-20 00:00:00","","","","On donne le nom de <strong> ""pâte de fruits""</strong>  à la préparation obtenue par cuisson d'un mélange de pulpe, de sucre et de pectine jaune. Cette pâte est ensuite dressée sur feuilles. 
La pectine jaune : ce produit naturel extrait des fruits (pommes, agrumes) permet de compenser l'insuffisance de pectine de certains fruits, et d'obtenir des articles de teintes plus claires et de meilleures saveurs, en un temps de cuisson considérablement réduit. 
La quantité de pectine à incorporer dans la recette peut varier selon la nature du fruit utilisé (selon l'acidité du fruit).

Photo non contractuelle.","<p>Les<strong> p&acirc;tes de fruits Weiss</strong> sont fabriqu&eacute;es selon des recettes ancestrales et artisanales. L'assortiment &nbsp;des p&acirc;tes de fruits peut varier.</p>
<p><strong>La p&acirc;te de fruit est le produit fruit&eacute; de l'&eacute;t&eacute;</strong>, il est appr&eacute;ci&eacute; de tous.&nbsp;La saveur franche et rustique du fruit se retrouve dans chacune de ces <strong>p&acirc;tes r&eacute;alis&eacute;es exclusivement avec le fruit</strong>.</p>
<p>D&eacute;couvrez ce bel assortiment qui s'offre et se transporte facilement.</p>","","","<p>Pulpe de fruits 50% (poire William des Hautes Alpes 27%, abricot Orang&eacute; de Provence 8%, framboise 5,5%, griotte 4%, cassis 3%, citon 2,5%), sucre de glucose de bl&eacute;, g&eacute;lifiant : pectine, ar&ocirc;mes naturels de fruits (framboise, poire, cassis, cerise, citron), acidifiant : acide citrique, ar&ocirc;me naturel de vanille Bourbon.</p>","Fabriqué dans un atelier utilisant : fruits à coque et  gluten.","Assortiment de pâte de fruits","<p>Pulpe de fruits 50% (poire William des Hautes Alpes 27%, abricot Orang&eacute; de Provence 8%, framboise 5,5%, griotte 4%, cassis 3%, citon 2,5%), sucre de glucose de bl&eacute;, g&eacute;lifiant : pectine, ar&ocirc;mes naturels de fruits (framboise, poire, cassis, cerise, citron), acidifiant : acide citrique, ar&ocirc;me naturel de vanille Bourbon.</p>","Fabriqué dans un atelier utilisant : fruits à coque et  gluten.","50.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Pâtes de fruits","1","simple","",""
"default","base","Default_Source","simple","33,50,117,123","1007318","0","Activé","Non","Catalogue, Recherche","Produits taxables à 5.5%","0","","","A renseigner","0","Oui","Chouchous","Chouchous - Amandes et noisettes caramélisées - Chocolat Weiss","Sans conservateurs, les chouchous de chocolat Weiss se grignotent sans fin !","/c/h/chouchou-chocolat-weiss.jpg","/c/h/chouchou-weiss.jpg","/c/h/chouchou-chocolat-weiss.jpg","chouchous","chouchous.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","Chouchou Chocolat Weiss","Chouchou Weiss","Chouchou Chocolat Weiss","France","Utiliser config","Utiliser config","Non","","","","A conserver à l'abri de la chaleur, craint l'humidité.","","","","","","","","","","","","","","","6.2500","","0.2500","","25.0000","","","2016-07-25 00:00:00","2016-08-25 00:00:00","","","","&nbsp;","<p>D&eacute;gustez des amandes et des noisettes caram&eacute;lis&eacute;es : <strong>les chouchous</strong>, une sp&eacute;cialit&eacute; de chocolat Weiss.</p>
<p>Gourmandises de l'&eacute;t&eacute; par excellence, les chouchous se grignotent tout au long de la journ&eacute;e !</p>
<p>Les chouchous de chocolat Weiss sont <strong>sans conservateurs</strong>, ils ne contiennent que du sucre, des amandes et des noisettes.</p>","","","Sucre, AMANDE (25%), NOISETTE (25%).","Fabriqué dans un atelier utilisant : fruits à coque, sésame, et oeuf.","","Sucre, AMANDE (25%), NOISETTE (25%).","Fabriqué dans un atelier utilisant : fruits à coque, sésame, oeuf.","8.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Chouchous","1","simple","",""
"default","base","Default_Source","simple","32,41,65,117","1121501","0","Activé","Non","Catalogue, Recherche","Produits taxables à 20%","0","Noir","","W02V04U07T013S0045","0","Oui","Tablette Chouchou Noir 72% - 100g","Tablette Chouchou Chocolat noir 72%","","/t/a/tablette_chouchou_noir_72__1.jpg","/t/a/tablette_chouchou_noir_72__1.jpg","/t/a/tablette_chouchou_noir_72__1.jpg","tablette-chouchou-chocolat-noir","tablette-chouchou-chocolat-noir.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","Tablette Chouchou Noir 72% - Weiss","Tablette Chouchou Noir 72% - Weiss","Tablette Chouchou Noir 72% - Weiss","France","Utiliser config","Utiliser config","Non","","","3595181907189","A conserver à l'abri de la chaleur, craint l'humidité.","","","","","","2271","545","10,8","35,1","21,5","39,7","8,4","0,4","31,5","4.4000","","1.0000","","44.0000","","","","","","","","&nbsp;","<p>La tablette chocolat noir chouchou est compos&eacute;e d'un chocolat puissant (72%) relev&eacute; par une pointe de sel. Ce m&eacute;lange sucr&eacute; sal&eacute; est relev&eacute; par des &eacute;clats d'amandes Valencia d'Espagne et de noisettes romaines caram&eacute;lis&eacute;s. Cette tablette est aussi disponible en<a title=""tablette Chouchou au chocolat au lait"" href=""/chochou-chocolat-lait.html""> chocolat au lait</a>.</p>","","","fèves de cacao, sucre, beurre de cacao, AMANDE (4%), NOISETTE (4%), sel (0,6%), vanille.","Fabriqué dans un atelier utilisant : oeuf, sésame, et autres fruits à coque.","","fèves de cacao, sucre, beurre de cacao, AMANDE (4%), NOISETTE (4%), sel (0,6%), vanille.","Fabriqué dans un atelier utilisant : oeuf, sésame, et autres fruits à coque.","6.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Tablette Chouchou Noir 72% - 100g","1","simple","",""
"default","base","Default_Source","simple","32,42,65,87,117","1121502","0","Activé","Non","Catalogue, Recherche","Produits taxables à 20%","0","Lait","","W02V04U07T013S0045","0","Oui","Tablette Chocolat au Lait Mendiant 38% - 100g","Tablette Chocolat Mendiant Lait","Tablette de chocolat au lait préférée de nos clients, découvrez une tablette issue de la célèbre recette des mendiants parsemé d’éclats de fruits secs.","/t/a/tablette_lait_mendiant_38__1.jpg","/t/a/tablette_lait_mendiant_38__1.jpg","/t/a/tablette_lait_mendiant_38__1.jpg","tablette-mendiant-lait","tablette-mendiant-lait.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","Tablette Chocolat au Lait Mendiant 38% - Weiss","Tablette Chocolat au Lait Mendiant 38% - Weiss","Tablette Chocolat au Lait Mendiant 38% - Weiss"," ","Utiliser config","Utiliser config","Non","3595181907196","","3595181907196","A conserver à l'abri de la chaleur, craint l'humidité.","","","","","","2310","553","4,4","45,8","17,8","36,6","8,9","0,15","43,4","4.4000","","2.0000","","44.0000","","","2016-09-30 00:00:00","2016-12-31 00:00:00","","","","&nbsp;","<p>Innovante et croquante, la tablette mendiant est un incontournable de l'offre tablettes.</p>
<p>D&eacute;clin&eacute;e en chocolat au lait 38%, elle allie la douceur et l&rsquo;onctuosit&eacute; du lait aux &eacute;clats craquants et gourmands de pistache, noisette, amande et raisin. Cette tablette de chocolat au lait est aussi disponible en <a title=""tablette Mendiant noir"" href=""/tablette-chocolat-noir-mendiant.html"" target=""_self"">chocolat noir</a>.</p>","","","Fèves de cacao, sucre, raisin sec (9%), beurre de cacao, amande (5%), noisette (5%), pistache (4%), vanille, émulsifiant : lécithine de soja sans OGM.","Fabriqué dans un atelier utilisant : autres fruits à coque, sésame, lait, et œuf.","","Fèves de cacao, sucre, raisin sec (9%), beurre de cacao, amande (5%), noisette (5%), pistache (4%), vanille, émulsifiant : lécithine de soja sans OGM.","Fabriqué dans un atelier utilisant : autres fruits à coque, sésame, lait, et œuf.","37.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Tablette Chocolat au Lait Mendiant 38% - 100g","1","simple","",""
"default","base","Default_Source","simple","32,37,42,117,126","1121446","0","Activé","Non","Catalogue, Recherche","Produits taxables à 5.5%","0","Lait","","W02V04U07T013S0045","0","Oui","Tablette Chocolat Lait Note Biscuitée Mon Béguin 34%","Tablette Beguin chocolat lait et biscuit","","/m/o/mon_beguin_biscuit.jpg","/m/o/mon_beguin_biscuit.jpg","/m/o/mon_beguin_biscuit.jpg","tablette-chocolat-lait-mon-beguin","tablette-chocolat-lait-mon-beguin.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","Tablette mon chocolat Beguin","Tablette mon chocolat Beguin","Tablette mon chocolat Beguin"," ","Utiliser config","Utiliser config","Non","3595181905659","","3595181905659","A conserver à l'abri de la chaleur, craint l'humidité.","","Energie: 2470kJ/594kcal, Matières grasses / Fat: 42g, dont acides gras saturés / of which saturates:26g,Glucides / Carbohydrate:46g,dont sucres / of which sugars:46g,Fibres alimentaires / Fibers:1.5g,Protéines / Proteins:7,6g,Sel / Salt: 0.47g,Sodium: 19m","","","","","","","","","","","","","1.3000","","0.0280","","46.4000","","","2016-09-01 00:00:00","2016-10-31 00:00:00","","","","&nbsp;","Envie d'une petite douceur entre les repas, un moment de réconfort autour d'un chocolat au lait 34 % de cacao. 

Découvrez la tablette 28g mon Béguin avec sa teinte ambrée et son onctuosité. Des notes de biscuit toasté et de caramel mou viennent agrémenter ce goût lactée.

Le tout est relevé par une légère pointe de sel. Une tablette gourmande qui ne vous laissera pas indifférent(e).","","","Beurre de cacao, sucre, LAIT entier en poudre, fèves de cacao, LAIT écrémé en poudre, lactoserum (LAIT), sucre roux, beurre concentré (LAIT), beurre (LAIT), extrait naturel de vanille, émulsifiant : lécithine de SOJA, extrait de malt d'ORGE, sel.","Fabriqué dans un atelier utilisant : fruits à coque.","Chocolat au lait 34%
Note de biscuit toasté et caramel mou
Idéal pour une pause douceur","","","14.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","1","1","0.0000","1","0","0","1","1","Tablette Chocolat Lait Note Biscuitée Mon Béguin 34%","1","simple","",""
"default","base","Default_Source","simple","38,51,73,117","1121587","0","Activé","Non","Catalogue, Recherche","Produits taxables à 5.5%","0","Noir","","W02V04U07T011S0041","0","Oui","Distributeur 40 Napolitains Tribago 64 % - 180g","Distributeur 40 Napolitains Tribago 64% - Chocolat Weiss","Un chocolat noir intense et fruité idéal pour accompagner votre café court en fin de repas ","/r/e/reglette_tribago.jpg","/r/e/reglette_tribago_napolitain.jpg","/r/e/reglette_tribago.jpg","distributeur-napolitains-tribago-64","distributeur-napolitains-tribago-64.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","tasse de café et son chocolat Weiss Tribago","Distributeur Chocolat noir amer 64%%","tasse de café et son chocolat Weiss Tribago","France","Utiliser config","Utiliser config","Non","3595181908490","","3595181908490","A conserver à l'abri de la chaleur, de l'humidité et des odeurs.","","Énergie : 2319kJ / 556kcal, matières grasses : 38,7g, dont acides gras saturés : 23,2g, glucides : 38,1g, dont sucres : 35,3g, protéines : 7,7g, sel : 0,01g","","","","","","","","","","","","","9.9000","","0.1800","","55.0000","","","2016-10-07 00:00:00","2016-12-07 00:00:00","","","","<p>Distributeur de 40 chocolats noirs de 4,5g en forme de réglette, pratique pour ranger vos chocolats à côté de votre machine à café</p>

<p>Tribago 64 % est un chocolat noir fin et équilibré entre puissance aromatique et plaisir fruité, idéal pour accompagner un café court et gourmand en fin de repas. </p>

","Un café, un chocolat ! Votre distributeur de capsules de café se sent bien seul sur votre plan de travail ! Trouvez lui de la compagnie avec le distributeur de 40 napolitains Tribago 64%.

Une parfaite association pour la pause café. Tribago 64% est un chocolat noir fin et équilibré entre puissance aromatique et plaisir fruité, parfait avec un café court gourmand en fin de repas.","chocolat noir 64 %, fruités, puissant, pratique, distributeur, cafés court, fin de repas","","Fèves de cacao, sucre, beurre de cacao, émulsifiant : lécithine de SOJA sans OGM, vanille.","Fabriqué dans un atelier utilisant : fruits à coque, lait, œuf et sésame.","Café court","","","66.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Distributeur 40 Napolitains Tribago 64 % - 180g","1","simple","",""
"default","base","Default_Source","simple","38,51,73,117,118","1121588","0","Activé","Non","Catalogue, Recherche","Produits taxables à 5.5%","0","Noir","","W02V04U07T011S0041","0","Oui","Distributeur 40 Napolitains Ebène 72% - 180g","Essayez le nouveau distributeur de chocolat Weiss pour accompagner vos cafés longs.","Comme le distributeur à capsules pour café, Weiss vous suggère le distributeur à carré de chocolat pour les cafés longs.
Ebène 72%, un chocolat puissant pour terminer le repas sur une finale ronde et suave.","/r/e/reglette_eb_ne.jpg","/r/e/reglette_eb_ne_napolitain.jpg","/r/e/reglette_eb_ne.jpg","distributeur-napolitains-ebene-72","distributeur-napolitains-ebene-72.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","Tasse à café Ebène","Distributeur Carré de chocolat Ebène","Tasse à café Ebène"," ","Utiliser config","Utiliser config","Non","3595181908506","","3595181908506","A conserver à l'abri de la chaleur, de l'humidité et des odeurs.","","Énergie : 2370kJ / 568kcal, matières grasses : 43,6g, dont acides gras saturés : 26,5g, glucides : 31,2g, dont sucres : 27,7g, protéines : 8,4g, sel : 0,01g","","","","2370","568","","31,2","26,5","43,6","8,4","0,01","27,7","9.9000","","0.2000","","55.0000","","","2016-10-01 00:00:00","2016-11-30 00:00:00","","","","&nbsp;","Comme pour le café, le chocolat a son distributeur. D'un style élégant, le distributeur à carrés de chocolat Ébène vous offre un chocolat pour chaque café.

Pour un café plutôt long, le chocolat 72% est parfait. Puissant et et amer, il est long en bouche et accompagne parfaitement avec ses notes rondes et suaves.

Le distributeur contient 40 napolitains 4.5g.","","","fèves de cacao, sucre, beurre de cacao, vanille. ","Fabriqué dans un atelier utilisant : fruits à coque, lait, œuf, sésame et soja.","","Fèves de cacao, sucre, beurre de cacao, vanille. ","Fabriqué dans un atelier utilisant : fruits à coque, lait, œuf, sésame et soja.","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Distributeur 40 Napolitains Ebène 72% - 180g","1","simple","",""
"default","base","Default_Source","simple","38,51,73,117","1121586","0","Activé","Non","Catalogue, Recherche","Produits taxables à 5.5%","0","Noir","","W02V04U07T011S0041","0","Oui","Distributeur 40 Napolitains Kacinkoa 85 % - 180g","Distributeur 40 Napolitains Kacinkoa 85% - Chocolat Weiss","","/r/e/reglette_kacinkoa_1.jpg","/r/e/reglette_kacinkoa_napolitain.jpg","/r/e/reglette_kacinkoa_1.jpg","distributeur-napolitains-kacinkoa-85","distributeur-napolitains-kacinkoa-85.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","Distributeur Napolitains Kacinkoa 85% - Weiss","Distributeur Napolitains Kacinkoa 85% - Weiss","Distributeur Napolitains Kacinkoa 85% - Weiss","France","Utiliser config","Utiliser config","Non","3595181908483","","3595181908483","A conserver à l'abri de la chaleur, de l'humidité et des odeurs.","","Énergie : 2422kJ / 580kcal, matières grasses : 47,8g, dont acides gras saturés : 28,7g, glucides : 18,6g, dont sucres : 14,4g, protéines : 10,2g, sel : 0,01g","","","","2422","580","","18,6","28,7","47,8","10,2","0,01","14,4","9.9000","","0.1800","","55.0000","","","2016-10-07 00:00:00","2016-12-07 00:00:00","","","","&nbsp;","Un café, un chocolat ! Votre distributeur de capsules de café se sent bien seul sur votre plan de travail ! Trouvez lui de la compagnie avec le distributeur de napolitains Kacinkoa 85%.

Une parfaite association pour la pause café. Kacinkoa 85% est un chocolat puissant et peu sucré avec une amertume modérée. Ce carré de chocolat noir aux notes cacaotées se marie très bien avec un café corsé type expressso et ristretto.","","","Fèves de cacao, sucre, beurre de cacao, émulsifiant : lécithine de SOJA sans OGM.","Fabriqué dans un atelier utilisant : fruits à coque, oeuf, lait et sésame.","","Fèves de cacao, sucre, beurre de cacao, émulsifiant : lécithine de SOJA sans OGM.","Fabriqué dans un atelier utilisant : fruits à coque, oeuf, lait et sésame.","36.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Distributeur 40 Napolitains Kacinkoa 85 % - 180g","1","simple","",""
"default","base","Default_Source","simple","51,117,126","1121523","0","Activé","Non","Catalogue, Recherche","Produits taxables à 5.5%","0","Noir","","A renseigner","0","Oui","Accompagnement Chocolat Noir Thé vert","","","/n/a/napo6lichu.jpg","/n/a/napo6lichu.jpg","/n/a/napo6lichu.jpg","napolitain-lichu","napolitain-lichu.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","Accompagnement thé vert Chocolat Weiss","Accompagnement thé vert Chocolat Weiss","Accompagnement thé vert Chocolat Weiss"," ","Utiliser config","Utiliser config","Non","","","","A conserver à l'abri de la chaleur, craint l'humidité.","","","","","","","","","","","","","","","12.9000","","0.1800","","72.0000","","","2016-10-15 00:00:00","","","","","&nbsp;","Après le succès de la tablette 100 g Li chu, Weiss décline sa recette en Napolitains !
Un Chocolat franc aux notes vanillées, aux arômes de fruits séchés et de réglisse pour accompagner un thé vert.
Une boite en métal de 40 napolitains 4,5 g soit 180g de dégustation !
Disponible en édition Limit-thé
","","","Fèves de cacao du Vietnam, sucre, beurre de cacao, émulsifiant : lécithine de SOJA sans OGM, vanille.","Fabriqué dans un atelier utilisant : fruits à coque, sésame, et oeuf.","Edition Limi- thé
40 napolitains chocolat Noir
Notes de vanille, aromes de fruits séchés et de réglisse
Idéal avec un thé vert
","Fèves de cacao du Vietnam, sucre, beurre de cacao, émulsifiant : lécithine de SOJA sans OGM, vanille","Fabriqué dans un atelier utilisant : fruits à coque, sésame, et oeuf.","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Accompagnement Chocolat Noir Thé vert","1","simple","",""
